MF PT 2 Elec IAQ Range + EE - Source Energy|Total (*),MF PT 2 Elec IAQ Range + EE - Site Energy|Total (E),MF PT 2 Elec IAQ Range + EE - Source Energy|Total (E),MF PT 2 Elec IAQ Range + EE - Site Energy|Cooling (E),MF PT 2 Elec IAQ Range + EE - Site Energy|Heating (E),MF PT 2 Elec IAQ Range + EE - Site Energy|Heating Fan/Pump (E),MF PT 2 Elec IAQ Range + EE - Site Energy|Lights (E),MF PT 2 Elec IAQ Range + EE - Site Energy|Lg. Appl. (E),MF PT 2 Elec IAQ Range + EE - Site Energy|Vent Fan (E),MF PT 2 Elec IAQ Range + EE - Site Energy|Misc. (E),MF PT 2 Elec IAQ Range + EE - Site Energy|Total (G),MF PT 2 Elec IAQ Range + EE - Source Energy|Total (G),MF PT 2 Elec IAQ Range + EE - Site Energy|Hot Water (G),MF PT 2 Elec IAQ Range + EE - Source Energy|Cooling (E),MF PT 2 Elec IAQ Range + EE - Source Energy|Heating (E),MF PT 2 Elec IAQ Range + EE - Source Energy|Heating Fan/Pump (E),MF PT 2 Elec IAQ Range + EE - Source Energy|Lights (E),MF PT 2 Elec IAQ Range + EE - Source Energy|Lg. Appl. (E),MF PT 2 Elec IAQ Range + EE - Source Energy|Vent Fan (E),MF PT 2 Elec IAQ Range + EE - Source Energy|Misc. (E),MF PT 2 Elec IAQ Range + EE - Source Energy|Hot Water (G),MF PT 2 Elec IAQ Range + EE - Living Space|Indoor Temperature,MF PT 2 Elec IAQ Range + EE - Living Space|Heating Setpoint,MF PT 2 Elec IAQ Range + EE - Living Space|Cooling Setpoint,MF PT 2 Elec IAQ Range + EE - Living Space|Indoor Humidity,MF PT 2 Elec IAQ Range + EE - Living Space|Indoor Relative Humidity,MF PT 2 Elec IAQ Range + EE - Living Space|Wind Speed (at Building),MF PT 2 Elec IAQ Range + EE - Living Space|Infiltration + Mech. Vent.,MF PT 2 Elec IAQ Range + EE - Living Space|Infiltration,MF PT 2 Elec IAQ Range + EE - Living Space|Mech. Vent. (rated),MF PT 2 Elec IAQ Range + EE - Living Space|Natural Ventilation,MF PT 2 Elec IAQ Range + EE - Living Space|System Flow Rate to Zone,MF PT 2 Elec IAQ Range + EE - Living Space|Zone Glazing Transmitted Solar,MF PT 2 Elec IAQ Range + EE - Living Space|Latent Gains/Losses,MF PT 2 Elec IAQ Range + EE - Domestic Water System|Hot Water Use Flow Rate,MF PT 2 Elec IAQ Range + EE - Domestic Water System|Cold Water Use Flow Rate,MF PT 2 Elec IAQ Range + EE - Domestic Water System|Water Heater Inlet Temperature,MF PT 2 Elec IAQ Range + EE - Domestic Water System|Delivered Hot Water Temperature,MF PT 2 Elec IAQ Range + EE - Delivered Energy|Heating Delivered (main),MF PT 2 Elec IAQ Range + EE - Delivered Energy|Cooling Delivered (sensible),MF PT 2 Elec IAQ Range + EE - Delivered Energy|Cooling Delivered (latent),MF PT 2 Elec IAQ Range + EE - Delivered Energy|DHW Delivered Energy,MF PT 2 Elec IAQ Range + EE - Delivered Energy|DHW Pipe Heat Losses - Unit,MF PT 2 Elec IAQ Range + EE - HVAC System|Total Supply Air Flow Rate,MF PT 2 Elec IAQ Range + EE - HVAC System|Supply Air Temperature,MF PT 2 Elec IAQ Range + EE - Weather|Outdoor Drybulb,MF PT 2 Elec IAQ Range + EE - Weather|Outdoor Wetbulb,MF PT 2 Elec IAQ Range + EE - Weather|Outdoor Dew Point,MF PT 2 Elec IAQ Range + EE - Weather|Ground Temperature,MF PT 2 Elec IAQ Range + EE - Weather|Outdoor Humidity Ratio,MF PT 2 Elec IAQ Range + EE - Weather|Direct Normal Solar,MF PT 2 Elec IAQ Range + EE - Weather|Total Horizontal Solar,MF PT 2 Elec IAQ Range + EE - Weather|Diffuse Horizontal Solar,MF PT 2 Elec IAQ Range + EE - Weather|Wind Speed (at Weather Station),MF PT 2 Elec IAQ Range + EE - Weather|Wind Direction,MF PT 2 Elec IAQ Range + EE - Weather|Atmospheric Pressure,MF PT 2 Elec IAQ Range + EE - Weather|Outdoor Air Density,MF PT 2 Elec IAQ Range + EE - Weather|Sky Temperature,MF PT 2 Elec IAQ Range + EE - Weather|Sky Radiation Losses,MF PT 2 Elec IAQ Range + EE - Weather|Total Vertical Solar,MF PT 2 Elec IAQ Range + EE - Weather|Mains Water Temperature
6069.605876,0.440522,4734.641963,0,0,0,0.07307,0.111274,0,0.256178,1224.737534,1334.963913,1224.737534,0,0,0,785.342845,1195.946184,0,2753.352935,1334.963913,77.776141,64,95,0.003681,17.880053,0.81889,27.896768,27.896768,0,0,0,2359.633192,-79.65392,1.311786,0.44171,64.638645,125.224602,0,0,0,662.695975,102.089313,0,72.549227,60.515,42.200762,13.61,61.095585,0.001705,323.192799,177.025567,17.936078,1.558333,233.333333,0.97508,0.074155,25.593596,94.937059,106.771525,64.638645
7972.147254,0.451278,4850.246595,0,0,0,0.073953,0.126839,0,0.250485,2864.129045,3121.900659,2864.129045,0,0,0,794.834095,1363.245186,0,2692.167314,3121.900659,79.017516,64,95,0.003676,17.135492,1.024707,29.715971,29.715971,0,0,0,2172.476346,-27.366274,3.765084,1.238109,64.638645,124.888072,0,0,0,1890.848639,102.089313,0,72.549227,62.075,43.191615,14.885,61.095585,0.001802,294.690549,131.397413,16.720968,1.95,232.5,0.97508,0.073921,27.542199,96.469154,111.848036,64.638645
6026.71071,0.448939,4825.110591,0,0,0,0.079724,0.107344,0,0.261871,1102.385431,1201.60012,1102.385431,0,0,0,856.861285,1153.710751,0,2814.538556,1201.60012,77.707145,64,72,0.003601,17.529885,1.278695,32.122349,32.122349,0,91.112628,0,1716.623453,-863.718281,0,0,64.638645,124.621007,0,0,0,0,89.334977,0,72.549227,62.075,43.346329,16.1,61.095585,0.001872,243.021966,72.743278,12.917146,2.433333,208.333333,0.97508,0.073913,27.743634,96.627647,100.55479,64.638645
7373.52187,0.54801,5889.903855,0,0,0,0.096187,0.178566,0,0.273257,1361.117445,1483.618015,1361.117445,0,0,0,1033.799,1919.195057,0,2936.909797,1483.618015,77.167952,64,72,0.003509,17.391819,1.274315,33.449843,33.449843,0,75.944751,0,771.632923,-273.748378,2.500032,0.824028,64.638645,125.002581,0,0,0,1256.25684,119.104199,0,72.549227,59.6,43.421992,21.635,61.095585,0.002458,122.778923,16.381882,3.830238,2.425,217.5,0.97508,0.074196,26.707066,95.808768,45.111702,64.638645
8868.652758,0.713336,7666.789125,0,0,0,0.127268,0.265039,0.025,0.296028,1102.627187,1201.863633,1102.627187,0,0,0,1367.855047,2848.586798,268.695,3181.65228,1201.863633,75.522812,64,95,0.003503,18.345001,0.871439,104.649649,4.64965,99.999999,0,0,0,159.716661,0,0,64.638645,125.012811,0,0,0,0,157.394519,0,72.549227,56.315,42.964337,26,61.095585,0.002983,0,0,0,1.658333,224.166667,0.97508,0.074606,24.781394,94.303089,0,64.638645
7378.082099,0.686474,7378.082099,0,0,0,0.159212,0.22054,0.005,0.301721,0,0,0,0,0,0,1711.18054,2370.324658,53.739,3242.837901,0,75.414175,64,95,0.003547,18.634191,0.354706,30.414833,30.414833,0,0,0,0,423.124739,0,0,64.638645,125.012811,0,0,0,0,187.191052,0,72.549227,53.57,41.809042,26.81,61.095585,0.003079,0,0,0,0.675,241.666667,0.97508,0.074993,22.562287,92.586086,0,64.638645
9046.51081,0.588302,6322.952456,0,0,0,0.165978,0.137682,0,0.284643,2498.677389,2723.558354,2498.677389,0,0,0,1783.894634,1479.776783,0,3059.281039,2723.558354,73.774124,64,95,0.00361,20.037978,0.525491,31.773114,31.773114,0,0,0,0,368.233084,3.066362,1.022162,64.638645,125.044031,0,0,0,1545.16934,178.669954,0,72.549227,51.365,40.591662,26.54,61.095585,0.003037,0,0,0,1,0,0.97508,0.075322,20.485031,91.00116,0,64.638645
6760.630532,0.509845,5479.708612,0,0,0,0.141075,0.101205,0,0.267564,1175.157725,1280.921921,1175.157725,0,0,0,1516.25009,1087.734346,0,2875.724176,1280.921921,71.551786,64,95,0.003657,21.875883,0.757583,31.898977,31.898977,0,0,0,0,288.182961,0.798989,0.271845,64.638645,125.511842,0,0,0,404.69863,161.655068,0,72.549227,50.015,39.911458,26.345,61.095585,0.003044,0,0,0,1.441667,0,0.97508,0.07552,19.123056,89.970958,0,64.638645
6028.787423,0.448967,4825.409189,0,0,0,0.106834,0.085955,0,0.256178,1104.016729,1203.378235,1104.016729,0,0,0,1148.229343,923.826911,0,2753.352935,1203.378235,69.990578,64,95,0.0037,23.335565,0.67438,30.845821,30.845821,0,0,0,0,290.433328,0,0,64.638645,125.659447,0,0,0,0,131.885846,0,72.549227,49.01,39.373229,26.42,61.095585,0.003038,0,0,0,1.283333,0,0.97508,0.07567,18.029177,89.15208,0,64.638645
5561.30019,0.390658,4198.714693,0,0,0,0.091924,0.07102,0,0.227714,1250.078438,1362.585497,1250.078438,0,0,0,987.978818,763.311044,0,2447.424831,1362.585497,68.492083,64,95,0.003744,24.859118,0.599935,30.171305,30.171305,0,0,0,0,294.047712,1.533511,0.510007,64.638645,125.062808,0,0,0,772.303572,114.870961,0,72.549227,47.93,38.788088,26.42,61.095585,0.003031,0,0,0,1.141667,0,0.97508,0.075832,17.000361,88.386032,0,64.638645
4502.401207,0.306878,3298.267456,0,0,0,0.04129,0.060646,0,0.204943,1104.709864,1204.133752,1104.709864,0,0,0,443.771363,651.813745,0,2202.682348,1204.133752,67.191325,64,95,0.003785,26.274765,0.547386,29.660623,29.660623,0,0,0,0,270.562244,0.721243,0.243998,64.638645,124.980842,0,0,0,364.792088,63.798993,0,72.549227,46.85,38.255296,26.42,61.095585,0.003049,0,0,0,1.041667,0,0.97508,0.075992,16.143286,87.752062,0,64.638645
4145.390122,0.273638,2941.00846,0,0,0,0.020502,0.053886,0,0.19925,1104.937305,1204.381662,1104.937305,0,0,0,220.351421,579.160312,0,2141.496727,1204.381662,65.915954,64,95,0.003824,27.745373,0.494837,29.267711,29.267711,0,0,0,0,246.168905,0,0,64.638645,125.58804,0,0,0,0,17.014886,0,72.549227,45.875,37.693997,26.42,61.095585,0.003033,0,0,0,0.941667,0,0.97508,0.07614,15.281554,87.118092,0,64.582677
2718.679217,0.252952,2718.679217,0,0,0,0.012301,0.052787,0,0.187864,0,0,0,0,0,0,132.210853,567.342879,0,2019.125485,0,64.974942,64,95,0.00386,28.935245,0.411635,29.012534,29.012534,0,0,0,0,239.184154,0,0,64.638645,125.58804,0,0,0,0,8.521098,0,72.549227,44.87,37.119944,26.42,61.095585,0.00302,0,0,0,0.783333,0,0.97508,0.076293,14.160767,86.299213,0,64.582677
4035.872014,0.263406,2831.030323,0,0.023985,0.001606,0.008201,0.047442,0,0.182171,1105.359349,1204.84169,1105.359349,0,257.790413,17.261032,88.140568,509.898446,0,1957.939865,1204.84169,64.137015,64,95,0.003895,30.059864,0.33719,29.050863,29.050863,0,0,1.756467,0,229.200371,0,0,64.638645,125.58804,81.838226,0,0,0,2.130275,1.756467,108.899404,43.79,36.532425,26.42,61.095585,0.003021,0,0,0,0.641667,40.833333,0.97508,0.076457,13.106457,85.533166,0,64.582677
4009.038634,0.37301,4009.038634,0,0.127353,0.014635,0.008201,0.046343,0,0.176478,0,0,0,0,1368.764445,157.298364,88.140568,498.081013,0,1896.754244,0,64.122477,64,95,0.003928,30.326705,0.284641,29.862694,29.862694,0,0,9.326866,0,224.59676,0,0,64.638645,125.58804,434.528395,0,0,0,2.130275,9.326866,145.220541,42.71,36.010787,26.525,61.095585,0.003051,0,0,0,0.541667,70,0.97508,0.076617,12.22795,84.899195,0,64.582677
6513.105686,0.493894,5308.274847,0,0.22542,0.027698,0.009117,0.049488,0,0.182171,1105.349394,1204.830839,1105.349394,0,2422.764362,297.687563,97.992477,531.890581,0,1957.939865,1204.830839,64.205484,64,95,0.00396,30.483991,0.201438,30.763408,30.763408,0,0,16.510331,0,219.047948,0,0,64.638645,125.58804,769.131544,0,0,0,8.521098,16.510331,145.153003,41.735,35.448984,26.6,61.095585,0.003043,0,0,0,0.383333,70,0.97508,0.076767,11.344508,84.265225,0,64.582677
6402.602303,0.595713,6402.602303,0,0.290867,0.036816,0.025017,0.055149,0,0.187864,0,0,0,0,3126.177944,395.69243,268.879862,592.726581,0,2019.125485,0,64.260982,64,95,0.003991,30.664805,0.126994,31.692425,31.692425,0,0,21.303478,0,216.157563,0,0,64.638645,125.58804,992.437443,0,0,0,59.565755,21.303478,145.068547,40.73,34.890765,26.6,61.095585,0.003045,0,0,0,0.241667,70,0.97508,0.076921,10.456068,83.631255,0,64.582677
10787.70444,0.891615,9582.904067,0,0.474055,0.058532,0.058733,0.077159,0.0125,0.210635,1105.321438,1204.800368,1105.321438,0,5095.053682,629.091775,631.255693,829.287449,134.3475,2263.867969,1204.800368,64.412378,64,95,0.004014,30.676576,0.074445,59.782983,9.782983,50,0,34.716489,0,98.798403,0,0,64.638645,125.58804,1617.477359,0,0,0,204.205938,34.716489,144.957112,39.65,34.283981,26.6,61.095585,0.003046,0,0,0,0.141667,70,0.97508,0.077088,9.30021,82.812376,0,64.582677
9412.509688,0.755985,8125.173035,0,0.293626,0.04302,0.074326,0.103414,0.0025,0.2391,1181.042801,1287.336653,1181.042801,0,3155.828334,462.366006,798.837806,1111.475318,26.8695,2569.796072,1287.336653,64.25877,64,95,0.004038,31.021174,0.021895,32.139853,32.139853,0,0,21.499727,164.29328,232.120363,1.097678,0.373239,64.606682,125.32472,1001.850265,0,0,556.587118,216.960274,21.499727,144.840448,40.25,34.600766,26.6,61.095585,0.003037,179.836255,27.738411,7.68689,0.041667,70,0.97508,0.076996,9.784547,83.155777,63.717888,64.582677
23382.55991,0.535516,5755.613733,0,0.08416,0.017401,0.078987,0.110174,0,0.244793,16171.51026,17626.94618,16171.51026,0,904.536398,187.026665,848.940226,1184.128751,0,2630.981693,17626.94618,65.538922,64,95,0.004113,30.250746,0.214575,28.006002,28.006002,0,0,6.161904,545.473531,1609.281671,23.302468,7.3771,64.584179,124.995672,287.154412,0,0,11608.98686,208.439175,6.161904,108.447448,45.725,37.340625,25.235,61.095585,0.002924,271.946863,87.855879,13.075638,0.408333,70,0.97508,0.076177,14.595484,86.642614,105.10203,64.582677
16538.99577,0.43899,4718.17963,0,0,0,0.081193,0.113004,0,0.244793,10844.78545,11820.81614,10844.78545,0,0,0,872.651186,1214.546751,0,2630.981693,11820.81614,68.287037,64,95,0.004301,28.736174,0.766341,24.748159,24.748159,0,0,0,1095.638061,1051.529697,16.996841,5.531164,64.582677,125.061079,0,0,0,8524.478508,182.930503,0,72.113417,54.35,40.608379,20.375,61.095585,0.00238,319.388977,146.135465,14.871888,1.458333,70,0.97508,0.074965,21.630759,91.899285,127.679004,64.582677
8721.375113,0.427193,4591.381412,0,0,0,0.078986,0.103414,0,0.244793,3788.985047,4129.993702,3788.985047,0,0,0,848.924401,1111.475318,0,2630.981693,4129.993702,70.107729,64,95,0.004301,27.009881,0.437909,18.350662,18.350662,0,0,0,1661.990878,166.338012,4.665851,1.543792,64.582677,125.056904,0,0,0,2349.696345,165.915617,0,72.113417,60.2,42.711681,17.6,61.095585,0.002004,342.370402,188.705657,15.426612,0.833333,70,0.97508,0.074164,26.465502,95.62386,135.937438,64.582677
16712.75139,0.441148,4741.366217,0,0,0,0.075927,0.114735,0,0.250485,10982.92217,11971.38517,10982.92217,0,0,0,816.051584,1233.147319,0,2692.167314,11971.38517,75.150685,64,95,0.004414,23.371188,0.122615,19.368717,19.368717,0,0,0,2101.074519,1021.547673,16.874154,4.026657,64.582677,118.906275,0,0,0,7908.756675,131.885846,0,72.113417,63.275,44.334452,17.6,61.095585,0.002057,351.615803,209.692033,15.241704,0.233333,70,0.97508,0.073722,29.199031,97.789926,132.483983,64.582677
6173.823453,0.456737,4908.92292,0,0,0,0.07372,0.126839,0,0.256178,1160.459205,1264.900534,1160.459205,0,0,0,792.324799,1363.245186,0,2753.352935,1264.900534,77.289039,64,95,0.004404,21.720589,0.424772,20.646721,20.646721,0,0,0,2364.760292,-30.834322,1.372015,0.387432,64.582677,123.699545,0,0,0,665.765186,114.870961,0,72.113417,64.925,45.103725,17.81,61.095585,0.002047,350.347862,207.35277,15.268119,0.808333,70,0.97508,0.073491,30.877315,99.137113,119.695438,64.582677
4734.641963,0.440522,4734.641963,0,0,0,0.07307,0.111274,0,0.256178,0,0,0,0,0,0,785.342845,1195.946184,0,2753.352935,0,79.540249,64,95,0.004395,20.13471,0.24085,21.037603,21.037603,0,0,0,2427.649581,-63.799736,0,0,64.582677,124.685951,0,0,0,0.000019,102.089313,0,72.113417,66.665,46.076569,18.485,61.095585,0.002115,337.774117,181.66121,15.400196,0.458333,70,0.975656,0.073283,32.726409,100.642792,108.871716,64.582677
9245.924839,0.451278,4850.246595,0,0,0,0.073953,0.126839,0,0.250485,4032.732335,4395.678245,4032.732335,0,0,0,794.834095,1363.245186,0,2692.167314,4395.678245,81.196588,64,95,0.004393,19.060428,0,22.557352,22.557352,0,0,0,2242.773182,7.634573,4.505352,1.473499,64.582677,125.168953,0,0,0,2262.365901,102.089313,0,72.113417,66.8,46.159186,18.125,61.095585,0.002125,309.060543,134.889936,14.634149,0,140,0.975491,0.073251,32.793253,100.695623,114.705714,64.582677
7518.336311,0.448939,4825.110591,0,0,0,0.079724,0.107344,0,0.261871,2470.849284,2693.22572,2470.849284,0,0,0,856.861285,1153.710751,0,2814.538556,2693.22572,82.019822,64,72,0.004389,18.532222,0,24.380761,24.380761,0,0,0,1775.605631,-64.266756,2.747109,0.913078,64.582677,125.016334,0,0,0,1384.995502,89.334977,0,72.113417,65.99,45.650958,17.81,61.095585,0.002067,255.490049,74.689407,11.781282,0,190,0.97508,0.07334,31.920572,99.982406,103.622188,64.582677
5889.903855,0.54801,5889.903855,0,0,0,0.096187,0.178566,0,0.273257,0,0,0,0,0,0,1033.799,1919.195057,0,2936.909797,0,82.261961,64,72,0.00438,18.349441,0,26.392683,26.392683,0,0,0,800.000419,-27.056262,0,0,64.582677,124.955243,0,0,0,0,119.104199,0,72.113417,64.37,45.123153,19.43,61.095585,0.00218,128.114841,16.829648,3.724576,0,190,0.97508,0.073553,30.843837,99.110697,46.695324,64.582677
7666.789125,0.713336,7666.789125,0,0,0,0.127268,0.265039,0.025,0.296028,0,0,0,0,0,0,1367.855047,2848.586798,268.695,3181.65228,0,79.3627,64,95,0.004343,20.004482,0.122615,103.871645,3.871646,99.999999,0,0,0,-406.951076,0,0,64.582677,124.955243,0,0,0,0,157.394519,0,72.113417,60.38,44.298962,23.525,61.095585,0.002686,0,0,0,0.233333,190,0.97508,0.074058,28.100522,96.918216,0,64.582677
8579.604939,0.686474,7378.082099,0,0,0,0.159212,0.22054,0.005,0.301721,1102.314532,1201.52284,1102.314532,0,0,0,1711.18054,2370.324658,53.739,3242.837901,1201.52284,78.469774,64,95,0.004341,20.588143,0.57804,31.882512,31.882512,0,0,0,0,349.552398,0.44233,0.149605,64.582677,125.480488,0,0,0,223.985032,187.191052,0,72.113417,55.865,43.578196,28.535,61.095585,0.003363,0,0,0,1.1,190,0.97508,0.074625,24.949331,94.435166,0,64.582677
9453.244735,0.588302,6322.952456,0,0,0,0.165978,0.137682,0,0.284643,2871.827779,3130.292279,2871.827779,0,0,0,1783.894634,1479.776783,0,3059.281039,3130.292279,76.431211,64,95,0.004395,22.298723,0.350327,32.365717,32.365717,0,0,0,0,327.320864,3.046621,1.001744,64.582677,124.981179,0,0,0,1531.879668,178.669954,0,72.113417,52.985,42.62278,30.245,61.095585,0.003574,0,0,0,0.666667,190,0.97508,0.075019,22.804044,92.770994,0,64.582677
6816.335647,0.509845,5479.708612,0,0,0,0.141075,0.101205,0,0.267564,1226.263335,1336.627035,1226.263335,0,0,0,1516.25009,1087.734346,0,2875.724176,1336.627035,73.976026,64,95,0.004438,24.439536,0.061307,31.152186,31.152186,0,0,0,0,254.982774,1.32464,0.428856,64.582677,124.667231,0,0,0,663.513627,161.655068,0,72.113417,51.425,41.762825,30.02,61.095585,0.003538,0,0,0,0.116667,190,0.97508,0.075252,21.390572,91.687961,0,64.582677
4825.409189,0.448967,4825.409189,0,0,0,0.106834,0.085955,0,0.256178,0,0,0,0,0,0,1148.229343,923.826911,0,2753.352935,0,71.917788,64,95,0.004475,26.406421,0.135752,30.270228,30.270228,0,0,0,0,252.9423,0,0,64.582677,124.659876,0,0,0,0,131.885846,0,72.113417,50.27,41.198173,30.02,61.095585,0.003547,0,0,0,0.258333,190,0.97508,0.075422,20.138319,90.737006,0,64.582677
5401.843278,0.390658,4198.714693,0,0,0,0.091924,0.07102,0,0.227714,1103.787693,1203.128585,1103.787693,0,0,0,987.978818,763.311044,0,2447.424831,1203.128585,70.204081,64,95,0.004512,28.21501,0.188301,29.763138,29.763138,0,0,0,0,236.462201,0.148052,0.048263,64.582677,124.733868,0,0,0,74.284541,114.870961,0,72.113417,49.085,40.58543,30.02,61.095585,0.003544,0,0,0,0.358333,190,0.97508,0.075598,18.876182,89.78605,0,64.582677
4502.142824,0.306878,3298.267456,0,0,0,0.04129,0.060646,0,0.204943,1104.472815,1203.875368,1104.472815,0,0,0,443.771363,651.813745,0,2202.682348,1203.875368,68.556881,64,95,0.004546,30.075366,0.24085,29.349676,29.349676,0,0,0,0,221.128829,0,0,64.582677,124.919116,0,0,0,0,63.798993,0,72.113417,47.93,39.974779,30.02,61.095585,0.003538,0,0,0,0.458333,190,0.97508,0.075771,17.852838,89.020003,0,64.582677
2941.00846,0.273638,2941.00846,0,0,0,0.020502,0.053886,0,0.19925,0,0,0,0,0,0,220.351421,579.160312,0,2141.496727,0,67.214787,64,95,0.004578,31.718956,0.324053,29.250743,29.250743,0,0,0,0,213.828701,0,0,64.582677,124.919116,0,0,0,0,17.014886,0,72.113417,46.745,39.411017,30.02,61.095585,0.003561,0,0,0,0.616667,190,0.97508,0.075945,16.750158,88.201124,0,64.52871
3923.094631,0.252952,2718.679217,0,0,0,0.012301,0.052787,0,0.187864,1104.968269,1204.415414,1104.968269,0,0,0,132.210853,567.342879,0,2019.125485,1204.415414,65.998377,64,95,0.00461,33.308819,0.398497,29.316142,29.316142,0,0,0,0,208.891394,0,0,64.582677,124.919116,0,0,0,0,8.521098,0,72.113417,45.59,38.819854,30.02,61.095585,0.003568,0,0,0,0.758333,229.166667,0.97508,0.076118,15.713006,87.435077,0,64.52871
2555.978879,0.237814,2555.978879,0,0,0,0.008201,0.047442,0,0.182171,0,0,0,0,0,0,88.140568,509.898446,0,1957.939865,0,64.976217,64,95,0.00464,34.740392,0.451046,29.569453,29.569453,0,0,0,0,201.67524,0.178951,0.059011,64.571114,125.001938,0,0,0,90.150568,2.130275,0,72.113417,44.405,38.202175,30.125,61.095585,0.003573,0,0,0,0.858333,0,0.97508,0.076296,14.595285,86.616198,0,64.52871
13090.29513,0.231022,2482.975825,0,0,0,0.008201,0.046343,0,0.176478,9731.485604,10607.31931,9731.485604,0,0,0,88.140568,498.081013,0,1896.754244,10607.31931,65.089486,64,95,0.004699,35.056879,0.503595,30.680806,30.680806,0,0,0,0,1070.226715,12.98655,4.262461,64.541036,124.73031,0,0,0,6534.69068,2.130275,0,72.113417,43.25,37.646061,30.2,61.095585,0.0036,0,0,0,0.958333,0,0.97508,0.076468,13.54388,85.850151,0,64.52871
3640.310728,0.338703,3640.310728,0,0.08895,0.008976,0.009117,0.049488,0,0.182171,0,0,0,0,956.013264,96.474541,97.992477,531.890581,0,1957.939865,0,64.144844,64,95,0.004748,36.588019,0.586798,31.356023,31.356023,0,0,6.513432,0,182.378271,0,0,64.52871,124.153075,303.496274,0,0,0,8.521098,6.513432,132.6387,42.065,37.034197,30.2,61.095585,0.003612,0,0,0,1.116667,0,0.97508,0.076647,12.41063,85.031273,0,64.52871
6766.442655,0.517467,5561.634685,0,0.223033,0.026405,0.025017,0.055149,0,0.187864,1105.328413,1204.80797,1105.328413,0,2397.109799,283.792957,268.879862,592.726581,0,2019.125485,1204.80797,64.20273,64,95,0.004772,36.695024,0.661243,32.614797,32.614797,0,0,16.338763,0,173.255826,0,0,64.52871,124.153075,760.987238,0,0,0,59.565755,16.338763,144.654625,40.91,36.342022,30.2,61.095585,0.003587,0,0,0,1.258333,0,0.97508,0.076827,11.344508,84.265225,0,64.52871
49256.89139,0.364652,3919.202671,0,0,0.005624,0.058733,0.077159,0.0125,0.210635,41594.20984,45337.68872,41594.20984,0,0,60.44406,631.255693,829.287449,134.3475,2263.867969,45337.68872,67.939379,64,95,0.005056,34.270657,0.713792,62.007893,12.007894,50,0,0,0,4927.221157,87.903053,9.648593,64.52871,111.493503,0,0,0,31623.50399,204.205938,0,72.025549,39.725,35.698442,30.2,61.095585,0.003592,0,0,0,1.358333,0,0.97508,0.077009,10.195217,83.446347,0,64.52871
6456.90913,0.468386,5034.117701,0,0.043349,0.005697,0.074326,0.103414,0.0025,0.2391,1305.313237,1422.791428,1305.313237,0,465.903797,61.235208,798.837806,1111.475318,26.8695,2569.796072,1422.791428,64.151838,64,95,0.005275,40.604216,0.796995,34.028243,34.028243,0,0,3.176148,162.174219,120.594245,2.633965,0.596397,64.52871,103.591442,147.905967,0,0,1223.804758,216.960274,3.176148,96.20478,40.565,36.050701,29.885,61.095585,0.003546,164.119073,26.853422,8.532184,1.516667,0,0.97508,0.076885,10.934715,83.974655,59.487599,64.52871
9793.191045,0.47633,5119.49634,0,0.037453,0.004923,0.078987,0.110174,0,0.244793,4287.793308,4673.694706,4287.793308,0,402.538732,52.906937,848.940226,1184.128751,0,2630.981693,4673.694706,64.092454,64,95,0.005291,40.807001,0.994054,29.929061,29.929061,0,0,2.744732,534.946481,13.91155,4.944665,1.64843,64.52871,125.217442,127.790074,0,0,2497.756827,208.439175,2.744732,108.279662,46.685,38.868359,28.19,61.095585,0.003347,250.576779,84.356544,15.426612,1.891667,0,0.97508,0.075982,16.384101,87.963385,100.564127,64.52871
14437.63891,0.43899,4718.17963,0,0,0,0.081193,0.113004,0,0.244793,8916.935121,9719.459282,8916.935121,0,0,0,872.651186,1214.546751,0,2630.981693,9719.459282,66.582315,64,95,0.0053,37.633773,1.134185,25.532701,25.532701,0,0,0,1065.266837,1295.314992,24.738008,3.139972,64.52871,123.788493,0,0,0,10535.1717,182.930503,0,72.002766,54.875,42.015012,24.725,61.095585,0.002881,296.328305,140.450202,18.649294,2.158333,0,0.97508,0.074828,23.223115,93.114394,122.863687,64.52871
14413.95452,0.427193,4591.381412,0,0,0,0.078986,0.103414,0,0.244793,9011.53496,9822.573106,9011.53496,0,0,0,848.924401,1111.475318,0,2630.981693,9822.573106,70.979623,64,95,0.005441,33.090252,1.248041,27.327411,27.327411,0,0,0,1604.929683,80.797112,4.485722,1.328138,64.52871,119.400746,0,0,0,2202.548086,165.915617,0,72.002766,60.725,44.266253,23,61.095585,0.002595,318.887084,181.315191,19.917235,2.375,266.666667,0.97508,0.07402,28.361418,97.12954,131.404201,64.52871
4741.366217,0.441148,4741.366217,0,0,0,0.075927,0.114735,0,0.250485,0,0,0,0,0,0,816.051584,1233.147319,0,2692.167314,0,73.06818,64,95,0.005426,30.762405,0.761962,21.078636,21.078636,0,0,0,2023.069206,-109.145927,0,0,64.52871,124.844529,0,0,0,0.000004,131.885846,0,72.002766,62.81,45.41353,23.735,61.095585,0.002664,327.86833,201.578399,20.260636,1.45,200,0.97508,0.073716,30.420109,98.767297,128.575683,64.52871
